,Origin,Destination,Select migrant country,Select migrant country  (inverse),Migrants,Migrants_R,SQRT Migrants,Origin (latitude),Origin (longitude),Destination (latitude),Destination (longitude)
9350,Ghana,Romania,Romania,Ghana,303.0,0.0,17.40689519,7.946527000000001,-1.0231940000000002,45.943160999999996,24.96676
9351,Gibraltar,Romania,Romania,Gibraltar,8.0,0.0,2.828427125,36.137741,-5.345374,45.943160999999996,24.96676
9352,Greece,Romania,Romania,Greece,8458.0,8000.0,91.96738552,39.074208,21.824312,45.943160999999996,24.96676
9353,Grenada,Romania,Romania,Grenada,5.0,0.0,2.236067977,12.262775999999999,-61.604170999999994,45.943160999999996,24.96676
9354,Guatemala,Romania,Romania,Guatemala,86.0,0.0,9.273618495,15.783470999999999,-90.23075899999999,45.943160999999996,24.96676
9355,Guinea,Romania,Romania,Guinea,284.0,0.0,16.85229955,9.945587,-9.696645,45.943160999999996,24.96676
9356,Guinea-Bissau,Romania,Romania,Guinea-Bissau,156.0,0.0,12.489996000000001,11.803749,-15.180413,45.943160999999996,24.96676
9357,Guyana,Romania,Romania,Guyana,5.0,0.0,2.236067977,4.860416000000001,-58.93018000000001,45.943160999999996,24.96676
9358,Haiti,Romania,Romania,Haiti,23.0,0.0,4.795831523,18.971187,-72.28521500000001,45.943160999999996,24.96676
9359,Honduras,Romania,Romania,Honduras,109.0,0.0,10.44030651,15.199998999999998,-86.241905,45.943160999999996,24.96676
9360,Hungary,Romania,Romania,Hungary,10491.0,10000.0,102.4255827,47.162494,19.503304,45.943160999999996,24.96676
9361,Iceland,Romania,Romania,Iceland,102.0,0.0,10.09950494,64.96305100000001,-19.020835,45.943160999999996,24.96676
9362,India,Romania,Romania,India,544.0,1000.0,23.32380758,20.593684,78.96288,45.943160999999996,24.96676
9363,Indonesia,Romania,Romania,Indonesia,177.0,0.0,13.304134699999999,-0.789275,113.921327,45.943160999999996,24.96676
9364,Iran,Romania,Romania,Iran,1516.0,2000.0,38.93584467,32.427908,53.68804599999999,45.943160999999996,24.96676
9365,Iraq,Romania,Romania,Iraq,1558.0,2000.0,39.47150871,33.223191,43.679291,45.943160999999996,24.96676
9366,Ireland,Romania,Romania,Ireland,3769.0,4000.0,61.39218191,53.41291,-8.243889999999999,45.943160999999996,24.96676
9367,Isle of Man,Romania,Romania,Isle of Man,3.0,0.0,1.732050808,54.236107,-4.548056,45.943160999999996,24.96676
9368,Israel,Romania,Romania,Israel,4901.0,5000.0,70.00714249,31.046051000000002,34.851612,45.943160999999996,24.96676
9369,Italy,Romania,Romania,Italy,79752.0,80000.0,282.403966,41.87194,12.56738,45.943160999999996,24.96676
9370,Jamaica,Romania,Romania,Jamaica,19.0,0.0,4.358898944,18.109581,-77.297508,45.943160999999996,24.96676
9371,Japan,Romania,Romania,Japan,342.0,0.0,18.49324201,36.204824,138.252924,45.943160999999996,24.96676
9372,Jordan,Romania,Romania,Jordan,435.0,0.0,20.85665362,30.585164000000002,36.238414,45.943160999999996,24.96676
9373,Kazakhstan,Romania,Romania,Kazakhstan,412.0,0.0,20.29778313,48.019573,66.923684,45.943160999999996,24.96676
9374,Kenya,Romania,Romania,Kenya,55.0,0.0,7.416198487000001,-0.023559,37.906193,45.943160999999996,24.96676
9375,Kuwait,Romania,Romania,Kuwait,132.0,0.0,11.48912529,29.311659999999996,47.481766,45.943160999999996,24.96676
9376,Kyrgyzstan,Romania,Romania,Kyrgyzstan,74.0,0.0,8.602325267000001,41.20438,74.766098,45.943160999999996,24.96676
9377,Lao People's Democratic Republic,Romania,Romania,Lao PDR,2.0,0.0,1.4142135619999998,0.0,0.0,45.943160999999996,24.96676
9378,Latvia,Romania,Romania,Latvia,326.0,0.0,18.05547009,56.879635,24.603189,45.943160999999996,24.96676
9379,Lebanon,Romania,Romania,Lebanon,662.0,1000.0,25.72936066,33.854721000000005,35.862285,45.943160999999996,24.96676
9380,Liberia,Romania,Romania,Liberia,15.0,0.0,3.8729833460000003,6.4280550000000005,-9.429499,45.943160999999996,24.96676
9381,Libya,Romania,Romania,Libya,138.0,0.0,11.74734012,26.3351,17.228331,45.943160999999996,24.96676
9382,Liechtenstein,Romania,Romania,Liechtenstein,5.0,0.0,2.236067977,47.166000000000004,9.555373,45.943160999999996,24.96676
9383,Lithuania,Romania,Romania,Lithuania,354.0,0.0,18.81488772,55.169438,23.881275,45.943160999999996,24.96676
9384,Luxembourg,Romania,Romania,Luxembourg,303.0,0.0,17.40689519,49.815273,6.129583,45.943160999999996,24.96676
9385,Madagascar,Romania,Romania,Madagascar,23.0,0.0,4.795831523,-18.766947000000002,46.869107,45.943160999999996,24.96676
9386,Malawi,Romania,Romania,Malawi,7.0,0.0,2.645751311,-13.254307999999998,34.301525,45.943160999999996,24.96676
9387,Malaysia,Romania,Romania,Malaysia,67.0,0.0,8.185352772,4.210483999999999,101.97576600000001,45.943160999999996,24.96676
9388,Maldives,Romania,Romania,Maldives,15.0,0.0,3.8729833460000003,3.202778,73.22068,45.943160999999996,24.96676
9389,Mali,Romania,Romania,Mali,467.0,0.0,21.61018279,17.570692,-3.9961660000000006,45.943160999999996,24.96676
9390,Malta,Romania,Romania,Malta,104.0,0.0,10.19803903,35.937496,14.375416,45.943160999999996,24.96676
9391,Mauritania,Romania,Romania,Mauritania,207.0,0.0,14.38749457,21.00789,-10.940835,45.943160999999996,24.96676
9392,Mauritius,Romania,Romania,Mauritius,17.0,0.0,4.123105626,-20.348404000000002,57.552152,45.943160999999996,24.96676
9393,Mexico,Romania,Romania,Mexico,462.0,0.0,21.49418526,23.634501,-102.552784,45.943160999999996,24.96676
9394,Monaco,Romania,Romania,Monaco,23.0,0.0,4.795831523,43.750298,7.412841,45.943160999999996,24.96676
9395,Mongolia,Romania,Romania,Mongolia,40.0,0.0,6.32455532,46.862496,103.84665600000001,45.943160999999996,24.96676
9396,Montenegro,Romania,Romania,Montenegro,44.0,0.0,6.633249581,42.708678000000006,19.37439,45.943160999999996,24.96676
9397,Morocco,Romania,Romania,Morocco,1265.0,1000.0,35.56683849,31.791702,-7.09262,45.943160999999996,24.96676
9398,Mozambique,Romania,Romania,Mozambique,19.0,0.0,4.358898944,-18.665695,35.529562,45.943160999999996,24.96676
9399,Myanmar,Romania,Romania,Myanmar,11.0,0.0,3.31662479,0.0,0.0,45.943160999999996,24.96676
9400,Namibia,Romania,Romania,Namibia,6.0,0.0,2.449489743,-22.957639999999998,18.49041,45.943160999999996,24.96676
9401,Nepal,Romania,Romania,Nepal,677.0,1000.0,26.01922366,28.394857000000002,84.12400799999999,45.943160999999996,24.96676
9402,Netherlands,Romania,Romania,Netherlands,1803.0,2000.0,42.46174749,52.132633,5.291266,45.943160999999996,24.96676
9403,New Caledonia,Romania,Romania,New Caledonia,1.0,0.0,1.0,-20.904304999999997,165.618042,45.943160999999996,24.96676
9404,New Zealand,Romania,Romania,New Zealand,98.0,0.0,9.899494937,-40.900557,174.88597099999998,45.943160999999996,24.96676
9405,Nicaragua,Romania,Romania,Nicaragua,235.0,0.0,15.32970972,12.865416,-85.207229,45.943160999999996,24.96676
9406,Niger,Romania,Romania,Niger,19.0,0.0,4.358898944,17.607789,8.081666,45.943160999999996,24.96676
9407,Nigeria,Romania,Romania,Nigeria,468.0,0.0,21.63330765,9.081999,8.675277000000001,45.943160999999996,24.96676
9408,North Macedonia,Romania,Romania,North Macedonia,242.0,0.0,15.55634919,0.0,0.0,45.943160999999996,24.96676
9409,Norway,Romania,Romania,Norway,1378.0,1000.0,37.12142239,60.472024,8.468946,45.943160999999996,24.96676
9410,Oman,Romania,Romania,Oman,30.0,0.0,5.477225575,21.512583,55.923255000000005,45.943160999999996,24.96676
9411,Pakistan,Romania,Romania,Pakistan,625.0,1000.0,25.0,30.375321000000003,69.345116,45.943160999999996,24.96676
9412,Panama,Romania,Romania,Panama,44.0,0.0,6.633249581,8.537981,-80.782127,45.943160999999996,24.96676
9413,Papua New Guinea,Romania,Romania,Papua New Guinea,3.0,0.0,1.732050808,-6.314993,143.95555,45.943160999999996,24.96676
9414,Paraguay,Romania,Romania,Paraguay,160.0,0.0,12.64911064,-23.442503,-58.44383199999999,45.943160999999996,24.96676
9415,Peru,Romania,Romania,Peru,224.0,0.0,14.96662955,-9.189967,-75.015152,45.943160999999996,24.96676
9416,Philippines,Romania,Romania,Philippines,751.0,1000.0,27.40437921,12.879721,121.77401699999999,45.943160999999996,24.96676
9417,Poland,Romania,Romania,Poland,1379.0,1000.0,37.13488926,51.919438,19.145135999999997,45.943160999999996,24.96676
9418,Portugal,Romania,Romania,Portugal,2430.0,2000.0,49.29503018,39.399871999999995,-8.224454,45.943160999999996,24.96676
9419,Qatar,Romania,Romania,Qatar,87.0,0.0,9.327379053,25.354826,51.183884,45.943160999999996,24.96676
9420,Republic of Korea,Romania,Romania,"Korea, Rep.",349.0,0.0,18.68154169,0.0,0.0,45.943160999999996,24.96676
9421,Republic of Moldova,Romania,Romania,Moldova,285364.0,285000.0,534.1947211,0.0,0.0,45.943160999999996,24.96676
9422,Russia,Romania,Romania,Russia,9608.0,10000.0,98.02040604,61.52401,105.31875600000001,45.943160999999996,24.96676
9423,Rwanda,Romania,Romania,Rwanda,19.0,0.0,4.358898944,-1.940278,29.873888,45.943160999999996,24.96676
9424,Saint Helena,Romania,Romania,St. Helena,30.0,0.0,5.477225575,-24.143473999999998,-10.030696,45.943160999999996,24.96676
9425,Saint Lucia,Romania,Romania,St. Lucia,1.0,0.0,1.0,13.909444,-60.97889300000001,45.943160999999996,24.96676
9426,Saint Vincent and the Grenadines,Romania,Romania,St. Vincent and the Grenadines,0.0,0.0,0.0,12.984305,-61.287228000000006,45.943160999999996,24.96676
9427,San Marino,Romania,Romania,San Marino,8.0,0.0,2.828427125,43.94236,12.457777,45.943160999999996,24.96676
9428,Sao Tome and Principe,Romania,Romania,Sao Tome and Principe,3.0,0.0,1.732050808,0.0,0.0,45.943160999999996,24.96676
9429,Saudi Arabia,Romania,Romania,Saudi Arabia,297.0,0.0,17.23368794,23.885942,45.079162,45.943160999999996,24.96676
9430,Senegal,Romania,Romania,Senegal,171.0,0.0,13.07669683,14.497401000000002,-14.452361999999999,45.943160999999996,24.96676
9431,Serbia,Romania,Romania,Serbia,2926.0,3000.0,54.09251335,44.016521000000004,21.005859,45.943160999999996,24.96676
9432,Sierra Leone,Romania,Romania,Sierra Leone,46.0,0.0,6.7823299829999995,8.460555000000001,-11.779889,45.943160999999996,24.96676
9433,Singapore,Romania,Romania,Singapore,71.0,0.0,8.426149772999999,1.352083,103.819836,45.943160999999996,24.96676
9434,Slovakia,Romania,Romania,Slovakia,579.0,1000.0,24.06241883,48.669026,19.699023999999998,45.943160999999996,24.96676
9435,Slovenia,Romania,Romania,Slovenia,123.0,0.0,11.09053651,46.151241,14.995463,45.943160999999996,24.96676
9436,Somalia,Romania,Romania,Somalia,89.0,0.0,9.433981132000001,5.152149,46.199616,45.943160999999996,24.96676
9437,South Africa,Romania,Romania,South Africa,89.0,0.0,9.433981132000001,-30.559482,22.937506,45.943160999999996,24.96676
9438,Spain,Romania,Romania,Spain,61861.0,62000.0,248.71871659999996,40.463667,-3.7492199999999998,45.943160999999996,24.96676
9439,Sri Lanka,Romania,Romania,Sri Lanka,747.0,1000.0,27.33130074,7.873054,80.77179699999999,45.943160999999996,24.96676
9440,State of Palestine,Romania,Romania,Palestinian Territories,239.0,0.0,15.45962483,0.0,0.0,45.943160999999996,24.96676
9441,Sudan,Romania,Romania,Sudan,17.0,0.0,4.123105626,12.862807,30.217636,45.943160999999996,24.96676
9442,Suriname,Romania,Romania,Suriname,9.0,0.0,3.0,3.9193050000000005,-56.02778299999999,45.943160999999996,24.96676
9443,Sweden,Romania,Romania,Sweden,1323.0,1000.0,36.37306696,60.128161,18.643501,45.943160999999996,24.96676
9444,Switzerland,Romania,Romania,Switzerland,1080.0,1000.0,32.86335345,46.818188,8.227511999999999,45.943160999999996,24.96676
9445,Syria,Romania,Romania,Syria,3138.0,3000.0,56.017854299999996,34.802075,38.996815000000005,45.943160999999996,24.96676
9446,Tajikistan,Romania,Romania,Tajikistan,35.0,0.0,5.916079783,38.861034000000004,71.276093,45.943160999999996,24.96676
9447,Thailand,Romania,Romania,Thailand,178.0,0.0,13.34166406,15.870032,100.992541,45.943160999999996,24.96676
9448,Timor-Leste,Romania,Romania,Timor-Leste,1.0,0.0,1.0,-8.874217,125.727539,45.943160999999996,24.96676
9449,Togo,Romania,Romania,Togo,18.0,0.0,4.242640687,8.619543,0.824782,45.943160999999996,24.96676
9450,Tonga,Romania,Romania,Tonga,14.0,0.0,3.741657387,-21.178986,-175.198242,45.943160999999996,24.96676
9451,Trinidad and Tobago,Romania,Romania,Trinidad and Tobago,32.0,0.0,5.656854248999999,10.691803,-61.222503,45.943160999999996,24.96676
9452,Tunisia,Romania,Romania,Tunisia,1924.0,2000.0,43.8634244,33.886917,9.537499,45.943160999999996,24.96676
9453,Turkey,Romania,Romania,Turkey,9206.0,9000.0,95.94790253,38.963745,35.243322,45.943160999999996,24.96676
9454,Turkmenistan,Romania,Romania,Turkmenistan,154.0,0.0,12.40967365,38.969719,59.556278000000006,45.943160999999996,24.96676
9455,Tuvalu,Romania,Romania,Tuvalu,2.0,0.0,1.4142135619999998,-7.109535,177.64933,45.943160999999996,24.96676
9456,Uganda,Romania,Romania,Uganda,23.0,0.0,4.795831523,1.373333,32.290275,45.943160999999996,24.96676
9457,Ukraine,Romania,Romania,Ukraine,43363.0,43000.0,208.2378448,48.379433,31.16558,45.943160999999996,24.96676
9458,United Arab Emirates,Romania,Romania,United Arab Emirates,514.0,1000.0,22.671568100000002,23.424076,53.847818000000004,45.943160999999996,24.96676
9459,United Kingdom,Romania,Romania,United Kingdom,31593.0,32000.0,177.74419819999997,55.378051,-3.435973,45.943160999999996,24.96676
9460,United Republic of Tanzania,Romania,Romania,Tanzania,25.0,0.0,5.0,0.0,0.0,45.943160999999996,24.96676
9461,United States,Romania,Romania,United States,6235.0,6000.0,78.96201619,37.09024,-95.712891,45.943160999999996,24.96676
9462,Uruguay,Romania,Romania,Uruguay,207.0,0.0,14.38749457,-32.522779,-55.765834999999996,45.943160999999996,24.96676
9463,Uzbekistan,Romania,Romania,Uzbekistan,129.0,0.0,11.35781669,41.377491,64.585262,45.943160999999996,24.96676
9464,Venezuela,Romania,Romania,Venezuela,282.0,0.0,16.79285562,6.42375,-66.58973,45.943160999999996,24.96676
9465,Viet Nam,Romania,Romania,Vietnam,2383.0,2000.0,48.81598099,0.0,0.0,45.943160999999996,24.96676
9466,Wallis and Futuna Islands,Romania,Romania,Wallis and Futuna Islands,2.0,0.0,1.4142135619999998,0.0,0.0,45.943160999999996,24.96676
9467,Yemen,Romania,Romania,Yemen,87.0,0.0,9.327379053,15.552726999999999,48.516388,45.943160999999996,24.96676
9468,Zambia,Romania,Romania,Zambia,105.0,0.0,10.24695077,-13.133897,27.849332,45.943160999999996,24.96676
9469,Zimbabwe,Romania,Romania,Zimbabwe,18.0,0.0,4.242640687,-19.015438,29.154857,45.943160999999996,24.96676
9470,Belarus,Russia,Russia,Belarus,763879.0,764000.0,874.0017162,53.709807,27.953389,61.52401,105.31875600000001
9471,Belgium,Russia,Russia,Belgium,469.0,0.0,21.65640783,50.503887,4.469936,61.52401,105.31875600000001
9472,Benin,Russia,Russia,Benin,92.0,0.0,9.591663047,9.30769,2.315834,61.52401,105.31875600000001
9473,Bolivia,Russia,Russia,Bolivia,82.0,0.0,9.055385138,-16.290154,-63.588653,61.52401,105.31875600000001
9474,Bosnia and Herzegovina,Russia,Russia,Bosnia and Herzegovina,513.0,1000.0,22.64950331,43.915886,17.679076000000002,61.52401,105.31875600000001
9475,Botswana,Russia,Russia,Botswana,26.0,0.0,5.099019514,-22.328474,24.684866,61.52401,105.31875600000001
9476,Brazil,Russia,Russia,Brazil,431.0,0.0,20.76053949,-14.235004,-51.92528,61.52401,105.31875600000001
9477,Bulgaria,Russia,Russia,Bulgaria,5836.0,6000.0,76.39371702,42.733883,25.48583,61.52401,105.31875600000001
9478,Burkina Faso,Russia,Russia,Burkina Faso,443.0,0.0,21.04756518,12.238333,-1.561593,61.52401,105.31875600000001
9479,Burundi,Russia,Russia,Burundi,129.0,0.0,11.35781669,-3.3730559999999996,29.918885999999997,61.52401,105.31875600000001
9480,Cabo Verde,Russia,Russia,Cabo Verde,43.0,0.0,6.557438524,0.0,0.0,61.52401,105.31875600000001
9481,Cambodia,Russia,Russia,Cambodia,112.0,0.0,10.58300524,12.565679,104.990963,61.52401,105.31875600000001
9482,Cameroon,Russia,Russia,Cameroon,332.0,0.0,18.22086716,7.369722,12.354722,61.52401,105.31875600000001
9483,Canada,Russia,Russia,Canada,556.0,1000.0,23.57965225,56.130366,-106.34677099999999,61.52401,105.31875600000001
9484,Central African Republic,Russia,Russia,Central African Republic,89.0,0.0,9.433981132000001,6.611111,20.939444,61.52401,105.31875600000001
9485,Chad,Russia,Russia,Chad,150.0,0.0,12.24744871,15.454166,18.732207,61.52401,105.31875600000001
9486,Chile,Russia,Russia,Chile,105.0,0.0,10.24695077,-35.675146999999996,-71.542969,61.52401,105.31875600000001
9487,China,Russia,Russia,China,56138.0,56000.0,236.9345901,35.86166,104.195397,61.52401,105.31875600000001
9488,"China, Hong Kong SAR",Russia,Russia,"China, Hong Kong SAR",58.0,0.0,7.615773106000001,0.0,0.0,61.52401,105.31875600000001
9489,Colombia,Russia,Russia,Colombia,204.0,0.0,14.28285686,4.570868,-74.297333,61.52401,105.31875600000001
9490,Comoros,Russia,Russia,Comoros,86.0,0.0,9.273618495,-11.875001,43.872219,61.52401,105.31875600000001
9491,Congo,Russia,Russia,Congo,578.0,1000.0,24.04163056,0.0,0.0,61.52401,105.31875600000001
9492,Costa Rica,Russia,Russia,Costa Rica,30.0,0.0,5.477225575,9.748917,-83.753428,61.52401,105.31875600000001
9493,Croatia,Russia,Russia,Croatia,319.0,0.0,17.8605711,45.1,15.2,61.52401,105.31875600000001
9494,Cuba,Russia,Russia,Cuba,2224.0,2000.0,47.15930449,21.521757,-77.78116700000001,61.52401,105.31875600000001
9495,Cyprus,Russia,Russia,Cyprus,714.0,1000.0,26.72077843,35.126413,33.429859,61.52401,105.31875600000001
9496,Czech Republic,Russia,Russia,Czech Republic,11249.0,11000.0,106.06130300000001,49.817492,15.472961999999999,61.52401,105.31875600000001
9497,Côte d'Ivoire,Russia,Russia,Côte d'Ivoire,108.0,0.0,10.39230485,7.539989,-5.54708,61.52401,105.31875600000001
9498,Dem. People's Republic of Korea,Russia,Russia,Dem. People's Republic of Korea,10617.0,11000.0,103.03882759999999,0.0,0.0,61.52401,105.31875600000001
9499,Denmark,Russia,Russia,Denmark,229.0,0.0,15.13274595,56.26392,9.501785,61.52401,105.31875600000001
9500,Ecuador,Russia,Russia,Ecuador,239.0,0.0,15.45962483,-1.8312389999999998,-78.183406,61.52401,105.31875600000001
9501,Egypt,Russia,Russia,Egypt,1058.0,1000.0,32.52691194,26.820553000000004,30.802497999999996,61.52401,105.31875600000001
9502,Equatorial Guinea,Russia,Russia,Equatorial Guinea,102.0,0.0,10.09950494,1.6508009999999997,10.267895,61.52401,105.31875600000001
9503,Estonia,Russia,Russia,Estonia,58718.0,59000.0,242.31797290000003,58.595271999999994,25.013607,61.52401,105.31875600000001
9504,Ethiopia,Russia,Russia,Ethiopia,270.0,0.0,16.43167673,9.145,40.489672999999996,61.52401,105.31875600000001
9505,Finland,Russia,Russia,Finland,2207.0,2000.0,46.97871859,61.92411,25.748151,61.52401,105.31875600000001
9506,France,Russia,Russia,France,2564.0,3000.0,50.63595561,46.227638,2.213749,61.52401,105.31875600000001
9507,Georgia,Russia,Russia,Georgia,449973.0,450000.0,670.8002683,42.315407,43.356891999999995,61.52401,105.31875600000001
9508,Germany,Russia,Russia,Germany,141947.0,142000.0,376.7585434,51.165690999999995,10.451526,61.52401,105.31875600000001
9509,Ghana,Russia,Russia,Ghana,314.0,0.0,17.72004515,7.946527000000001,-1.0231940000000002,61.52401,105.31875600000001
9510,Greece,Russia,Russia,Greece,1950.0,2000.0,44.15880433,39.074208,21.824312,61.52401,105.31875600000001
9511,Guinea,Russia,Russia,Guinea,202.0,0.0,14.2126704,9.945587,-9.696645,61.52401,105.31875600000001
9512,Guinea-Bissau,Russia,Russia,Guinea-Bissau,129.0,0.0,11.35781669,11.803749,-15.180413,61.52401,105.31875600000001
9513,Hungary,Russia,Russia,Hungary,16831.0,17000.0,129.7343439,47.162494,19.503304,61.52401,105.31875600000001
9514,Iceland,Russia,Russia,Iceland,42.0,0.0,6.480740698,64.96305100000001,-19.020835,61.52401,105.31875600000001
9515,India,Russia,Russia,India,5696.0,6000.0,75.47184906,20.593684,78.96288,61.52401,105.31875600000001
9516,Indonesia,Russia,Russia,Indonesia,161.0,0.0,12.68857754,-0.789275,113.921327,61.52401,105.31875600000001
9517,Iran,Russia,Russia,Iran,2010.0,2000.0,44.83302354,32.427908,53.68804599999999,61.52401,105.31875600000001
9518,Iraq,Russia,Russia,Iraq,984.0,1000.0,31.36877428,33.223191,43.679291,61.52401,105.31875600000001
9519,Ireland,Russia,Russia,Ireland,173.0,0.0,13.15294644,53.41291,-8.243889999999999,61.52401,105.31875600000001
9520,Israel,Russia,Russia,Israel,3646.0,4000.0,60.38211656,31.046051000000002,34.851612,61.52401,105.31875600000001
9521,Italy,Russia,Russia,Italy,1894.0,2000.0,43.52011029,41.87194,12.56738,61.52401,105.31875600000001
9522,Japan,Russia,Russia,Japan,1023.0,1000.0,31.98437118,36.204824,138.252924,61.52401,105.31875600000001
9523,Jordan,Russia,Russia,Jordan,814.0,1000.0,28.53068524,30.585164000000002,36.238414,61.52401,105.31875600000001
9524,Kazakhstan,Russia,Russia,Kazakhstan,2558907.0,2559000.0,1599.658401,48.019573,66.923684,61.52401,105.31875600000001
9525,Kenya,Russia,Russia,Kenya,449.0,0.0,21.1896201,-0.023559,37.906193,61.52401,105.31875600000001
9526,Kuwait,Russia,Russia,Kuwait,83.0,0.0,9.110433579,29.311659999999996,47.481766,61.52401,105.31875600000001
9527,Kyrgyzstan,Russia,Russia,Kyrgyzstan,591025.0,591000.0,768.7815034,41.20438,74.766098,61.52401,105.31875600000001
9528,Lao People's Democratic Republic,Russia,Russia,Lao PDR,120.0,0.0,10.95445115,0.0,0.0,61.52401,105.31875600000001
9529,Latvia,Russia,Russia,Latvia,89338.0,89000.0,298.8946303,56.879635,24.603189,61.52401,105.31875600000001
9530,Lebanon,Russia,Russia,Lebanon,966.0,1000.0,31.08054054,33.854721000000005,35.862285,61.52401,105.31875600000001
9531,Libya,Russia,Russia,Libya,268.0,0.0,16.37070554,26.3351,17.228331,61.52401,105.31875600000001
9532,Lithuania,Russia,Russia,Lithuania,71038.0,71000.0,266.5295481,55.169438,23.881275,61.52401,105.31875600000001
